target,setting_id,case_id,case_slug,model,train_seconds,train_n,test_n
survival.probability,S15,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional,15.407962083816528,2000,20000
survival.probability,S15,5,linear_nonlinear_informative_strong_beneficial_large,Revised Conditional,1.9239888191223145,2000,20000
RMST,S15,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.3388364315032959,2000,20000
RMST,S15,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional,21.626442432403564,2000,20000
RMST,S15,6,linear_nonlinear_informative_weak_harmful_small,Revised Conditional,1.969592571258545,2000,20000
survival.probability,S15,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.30672597885131836,2000,20000
survival.probability,S15,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional,15.978933811187744,2000,20000
survival.probability,S15,6,linear_nonlinear_informative_weak_harmful_small,Revised Conditional,1.7241017818450928,2000,20000
RMST,S15,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.49323034286499023,2000,20000
RMST,S15,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,22.172602891921997,2000,20000
RMST,S15,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,1.772491693496704,2000,20000
survival.probability,S15,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.44534969329833984,2000,20000
survival.probability,S15,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,16.456037044525146,2000,20000
survival.probability,S15,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,1.8657422065734863,2000,20000
RMST,S15,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.33569812774658203,2000,20000
RMST,S15,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,21.67159128189087,2000,20000
RMST,S15,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,1.8617627620697021,2000,20000
survival.probability,S15,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.31734204292297363,2000,20000
survival.probability,S15,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,16.57192826271057,2000,20000
survival.probability,S15,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,1.6771552562713623,2000,20000
RMST,S15,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.34845995903015137,2000,20000
RMST,S15,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional,21.24223566055298,2000,20000
RMST,S15,9,nonlinear_nonlinear_informative_strong_beneficial_large,Revised Conditional,1.9238402843475342,2000,20000
survival.probability,S15,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.3091552257537842,2000,20000
survival.probability,S15,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional,15.085267543792725,2000,20000
survival.probability,S15,9,nonlinear_nonlinear_informative_strong_beneficial_large,Revised Conditional,1.8349356651306152,2000,20000
RMST,S15,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.3238646984100342,2000,20000
RMST,S15,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional,21.700198650360107,2000,20000
RMST,S15,10,nonlinear_nonlinear_informative_weak_harmful_small,Revised Conditional,1.7703161239624023,2000,20000
survival.probability,S15,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.3095107078552246,2000,20000
survival.probability,S15,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional,15.878962755203247,2000,20000
survival.probability,S15,10,nonlinear_nonlinear_informative_weak_harmful_small,Revised Conditional,1.7447619438171387,2000,20000
RMST,S15,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.3270711898803711,2000,20000
RMST,S15,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,22.063831567764282,2000,20000
RMST,S15,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,1.7831079959869385,2000,20000
survival.probability,S15,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.2859182357788086,2000,20000
survival.probability,S15,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,16.556493282318115,2000,20000
survival.probability,S15,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,1.716747760772705,2000,20000
RMST,S15,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.3201320171356201,2000,20000
RMST,S15,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,22.164668321609497,2000,20000
RMST,S15,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,1.77675199508667,2000,20000
survival.probability,S15,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.4139089584350586,2000,20000
survival.probability,S15,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,16.44800305366516,2000,20000
survival.probability,S15,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,1.7040176391601562,2000,20000
RMST,S16,1,linear_linear_informative_strong_beneficial_large,Final Conditional Oracle,0.43601202964782715,2000,20000
RMST,S16,1,linear_linear_informative_strong_beneficial_large,Final Conditional,35.27295517921448,2000,20000
RMST,S16,1,linear_linear_informative_strong_beneficial_large,Revised Conditional,2.6230857372283936,2000,20000
survival.probability,S16,1,linear_linear_informative_strong_beneficial_large,Final Conditional Oracle,0.2856900691986084,2000,20000
survival.probability,S16,1,linear_linear_informative_strong_beneficial_large,Final Conditional,24.505844831466675,2000,20000
survival.probability,S16,1,linear_linear_informative_strong_beneficial_large,Revised Conditional,2.558502674102783,2000,20000
RMST,S16,2,linear_linear_informative_weak_harmful_small,Final Conditional Oracle,0.299654483795166,2000,20000
RMST,S16,2,linear_linear_informative_weak_harmful_small,Final Conditional,34.874348878860474,2000,20000
RMST,S16,2,linear_linear_informative_weak_harmful_small,Revised Conditional,2.8660054206848145,2000,20000
survival.probability,S16,2,linear_linear_informative_weak_harmful_small,Final Conditional Oracle,0.28615903854370117,2000,20000
survival.probability,S16,2,linear_linear_informative_weak_harmful_small,Final Conditional,24.74971318244934,2000,20000
survival.probability,S16,2,linear_linear_informative_weak_harmful_small,Revised Conditional,2.3263132572174072,2000,20000
RMST,S16,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.45889854431152344,2000,20000
RMST,S16,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional,37.68505525588989,2000,20000
RMST,S16,3,linear_linear_weakproxy_strong_harmful_moderate,Revised Conditional,2.6632959842681885,2000,20000
survival.probability,S16,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.3064768314361572,2000,20000
survival.probability,S16,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional,26.791472911834717,2000,20000
survival.probability,S16,3,linear_linear_weakproxy_strong_harmful_moderate,Revised Conditional,2.342313051223755,2000,20000
RMST,S16,4,linear_linear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.4798698425292969,2000,20000
RMST,S16,4,linear_linear_weakproxy_weak_nearnull_harmful,Final Conditional,36.57649064064026,2000,20000
RMST,S16,4,linear_linear_weakproxy_weak_nearnull_harmful,Revised Conditional,2.703451633453369,2000,20000
survival.probability,S16,4,linear_linear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.3300058841705322,2000,20000
survival.probability,S16,4,linear_linear_weakproxy_weak_nearnull_harmful,Final Conditional,26.662474393844604,2000,20000
survival.probability,S16,4,linear_linear_weakproxy_weak_nearnull_harmful,Revised Conditional,2.539935827255249,2000,20000
RMST,S16,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.3412959575653076,2000,20000
RMST,S16,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional,34.800039529800415,2000,20000
RMST,S16,5,linear_nonlinear_informative_strong_beneficial_large,Revised Conditional,2.9389336109161377,2000,20000
survival.probability,S16,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.3159353733062744,2000,20000
survival.probability,S16,5,linear_nonlinear_informative_strong_beneficial_large,Final Conditional,24.51990580558777,2000,20000
survival.probability,S16,5,linear_nonlinear_informative_strong_beneficial_large,Revised Conditional,2.519995927810669,2000,20000
RMST,S16,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.3415110111236572,2000,20000
RMST,S16,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional,35.067809104919434,2000,20000
RMST,S16,6,linear_nonlinear_informative_weak_harmful_small,Revised Conditional,2.889528751373291,2000,20000
survival.probability,S16,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.32066774368286133,2000,20000
survival.probability,S16,6,linear_nonlinear_informative_weak_harmful_small,Final Conditional,25.26539707183838,2000,20000
survival.probability,S16,6,linear_nonlinear_informative_weak_harmful_small,Revised Conditional,2.322197198867798,2000,20000
RMST,S16,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.3139314651489258,2000,20000
RMST,S16,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,36.79924249649048,2000,20000
RMST,S16,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,2.641256093978882,2000,20000
survival.probability,S16,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.29472970962524414,2000,20000
survival.probability,S16,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,26.829360246658325,2000,20000
survival.probability,S16,7,linear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,2.506491184234619,2000,20000
RMST,S16,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.3047668933868408,2000,20000
RMST,S16,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,36.323824405670166,2000,20000
RMST,S16,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,2.949183940887451,2000,20000
survival.probability,S16,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.30907559394836426,2000,20000
survival.probability,S16,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,26.787679195404053,2000,20000
survival.probability,S16,8,linear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,2.337735176086426,2000,20000
RMST,S16,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.32830309867858887,2000,20000
RMST,S16,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional,35.81382608413696,2000,20000
RMST,S16,9,nonlinear_nonlinear_informative_strong_beneficial_large,Revised Conditional,2.7402312755584717,2000,20000
survival.probability,S16,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional Oracle,0.33116793632507324,2000,20000
survival.probability,S16,9,nonlinear_nonlinear_informative_strong_beneficial_large,Final Conditional,23.830796480178833,2000,20000
survival.probability,S16,9,nonlinear_nonlinear_informative_strong_beneficial_large,Revised Conditional,2.3501503467559814,2000,20000
RMST,S16,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.6039974689483643,2000,20000
RMST,S16,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional,36.42604637145996,2000,20000
RMST,S16,10,nonlinear_nonlinear_informative_weak_harmful_small,Revised Conditional,2.4078941345214844,2000,20000
survival.probability,S16,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional Oracle,0.32564210891723633,2000,20000
survival.probability,S16,10,nonlinear_nonlinear_informative_weak_harmful_small,Final Conditional,25.949760675430298,2000,20000
survival.probability,S16,10,nonlinear_nonlinear_informative_weak_harmful_small,Revised Conditional,2.1479411125183105,2000,20000
RMST,S16,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.30188751220703125,2000,20000
RMST,S16,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,39.977484941482544,2000,20000
RMST,S16,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,2.528564214706421,2000,20000
survival.probability,S16,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.30159664154052734,2000,20000
survival.probability,S16,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Final Conditional,26.727946758270264,2000,20000
survival.probability,S16,11,nonlinear_nonlinear_weakproxy_strong_harmful_moderate,Revised Conditional,2.319256544113159,2000,20000
RMST,S16,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.4629333019256592,2000,20000
RMST,S16,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,37.54909539222717,2000,20000
RMST,S16,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,2.352858304977417,2000,20000
survival.probability,S16,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional Oracle,0.30980706214904785,2000,20000
survival.probability,S16,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Final Conditional,26.61970281600952,2000,20000
survival.probability,S16,12,nonlinear_nonlinear_weakproxy_weak_nearnull_harmful,Revised Conditional,2.1719162464141846,2000,20000
RMST,S17,1,linear_linear_informative_strong_beneficial_large,Final Conditional Oracle,0.3318490982055664,2000,20000
RMST,S17,1,linear_linear_informative_strong_beneficial_large,Final Conditional,13.484657287597656,2000,20000
RMST,S17,1,linear_linear_informative_strong_beneficial_large,Revised Conditional,1.5809729099273682,2000,20000
survival.probability,S17,1,linear_linear_informative_strong_beneficial_large,Final Conditional Oracle,0.31252145767211914,2000,20000
survival.probability,S17,1,linear_linear_informative_strong_beneficial_large,Final Conditional,10.664352416992188,2000,20000
survival.probability,S17,1,linear_linear_informative_strong_beneficial_large,Revised Conditional,1.5710422992706299,2000,20000
RMST,S17,2,linear_linear_informative_weak_harmful_small,Final Conditional Oracle,0.33629822731018066,2000,20000
RMST,S17,2,linear_linear_informative_weak_harmful_small,Final Conditional,13.643431663513184,2000,20000
RMST,S17,2,linear_linear_informative_weak_harmful_small,Revised Conditional,1.505631685256958,2000,20000
survival.probability,S17,2,linear_linear_informative_weak_harmful_small,Final Conditional Oracle,0.31319403648376465,2000,20000
survival.probability,S17,2,linear_linear_informative_weak_harmful_small,Final Conditional,10.704161167144775,2000,20000
survival.probability,S17,2,linear_linear_informative_weak_harmful_small,Revised Conditional,1.6767609119415283,2000,20000
RMST,S17,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional Oracle,0.3527834415435791,2000,20000
RMST,S17,3,linear_linear_weakproxy_strong_harmful_moderate,Final Conditional,13.722197771072388,2000,20000
